m49,iso,year,indicator_id,old_indicator_id,value
660,AIA,2017,74,1512,Not Available
660,AIA,2018,75,,1
660,AIA,2018,76,,1
660,AIA,2017,77,1114,http://www.gov.ai/statistics/
660,AIA,2015,78,6,16.7
660,AIA,2016,78,6,11.2
660,AIA,2017,78,6,10.5
660,AIA,2015,79,6,40
660,AIA,2016,79,6,24
660,AIA,2017,79,6,20
660,AIA,2015,80,6,12.9
660,AIA,2016,80,6,22.9
660,AIA,2017,80,6,21.4
660,AIA,2015,81,6,24.2
660,AIA,2016,81,6,23.3
660,AIA,2017,81,6,20.8
660,AIA,2015,82,6,0
660,AIA,2016,82,6,0
660,AIA,2017,82,6,0
660,AIA,2015,83,6,4
660,AIA,2016,83,6,0
660,AIA,2017,83,6,0
660,AIA,2015,84,6,2.2
660,AIA,2016,84,6,0
660,AIA,2017,84,6,0
660,AIA,2015,85,6,6.9
660,AIA,2016,85,6,10.1
660,AIA,2017,85,6,11.6
660,AIA,2015,86,6,11.1
660,AIA,2016,86,6,10.6
660,AIA,2017,86,6,11.1
660,AIA,2015,87,6,12.5
660,AIA,2016,87,6,10.9
660,AIA,2017,87,6,12.5
660,AIA,2015,88,6,3.8
660,AIA,2016,88,6,7.5
660,AIA,2017,88,6,13.3
660,AIA,2015,89,6,7.6
660,AIA,2016,89,6,9
660,AIA,2017,89,6,13
660,AIA,2017,90,1206,Yes
660,AIA,2017,91,1502,Not Available
660,AIA,2018,91,,0
660,AIA,2017,92,1327,Not Available
660,AIA,2013,94,1105,14299
660,AIA,2014,94,1105,14459
660,AIA,2015,94,1105,14611
660,AIA,2016,94,1105,14764
660,AIA,2017,94,1105,14909
660,AIA,2017,97,1208,Yes
660,AIA,2018,98,,0
660,AIA,2017,99,1331,Not Available
660,AIA,2017,100,1207,No
660,AIA,2017,101,1514,Not Available
660,AIA,2017,102,1504,0.892058969
660,AIA,2017,103,1505,-0.021503739
660,AIA,2017,104,1302,No
660,AIA,2017,109,1110,Yes
660,AIA,2018,110,,0
660,AIA,2017,114,1406,Not Available
660,AIA,2018,118,,1
660,AIA,2017,119,1305,Not Available
660,AIA,2006,121,9,
660,AIA,2007,121,9,
660,AIA,2008,121,9,
660,AIA,2009,121,9,
660,AIA,2010,121,9,
660,AIA,2011,121,9,
660,AIA,2012,121,9,
660,AIA,2013,121,9,
660,AIA,2014,121,9,14411
660,AIA,2015,121,9,
660,AIA,2016,121,9,
660,AIA,2006-2008,123,9,NA
660,AIA,2006-2015,122,9,14411
660,AIA,2007-2009,123,9,NA
660,AIA,2007-2016,122,9,14411
660,AIA,2008-2010,123,9,NA
660,AIA,2009-2011,123,9,NA
660,AIA,2010-2012,123,9,NA
660,AIA,2011-2013,123,9,NA
660,AIA,2012-2014,123,9,14411
660,AIA,2013-2015,123,9,14411
660,AIA,2014-2016,123,9,14411
660,AIA,2018,124,,0
660,AIA,2017,125,1335,Not Available
660,AIA,2018,126,,0
660,AIA,2017,127,1401,Not Available
660,AIA,2018,128,,0
660,AIA,2017,129,1209,Yes
660,AIA,2017,130,1211,No
660,AIA,2017,133,1205,No
660,AIA,2018,132,,1
660,AIA,2018,134,,0
248,ALA,2017,1,#N/A,Not Available
248,ALA,2017,2,1217,0
248,ALA,2017,3,1210,Yes
248,ALA,2017,6,1216,0
248,ALA,2017,8,1304,Not Available
248,ALA,2017,9,1311,Not Available
248,ALA,2017,10,1312,Not Available
248,ALA,2017,11,1313,Not Available
248,ALA,2017,12,1203,No
248,ALA,2017,13,1403,0
248,ALA,2017,14,1402,0
248,ALA,2017,16,1503,Not Available
248,ALA,2017,18,1306,Not Available
248,ALA,2017,23,1215,No
248,ALA,2017,24,1213,Yes
248,ALA,2017,25,1214,Yes
248,ALA,2017,29,1315,Not Available
248,ALA,2017,31,1111,No
248,ALA,2017,32,1301,No
248,ALA,2017,34,1307,Not Available
248,ALA,2017,36,1316,Not Available
248,ALA,2017,37,1501,Not Available
248,ALA,2017,38,1317,Not Available
248,ALA,2017,41,1319,Not Available
248,ALA,2017,42,1108,No
248,ALA,2017,43,1303,0
248,ALA,2017,44,1320,Not Available
248,ALA,2017,45,1109,Not Classified
248,ALA,2017,46,1321,Not Available
248,ALA,2017,47,1322,Not Available
248,ALA,2017,49,1112,No
248,ALA,2017,50,1212,Yes
248,ALA,2017,51,1603,Not Available
248,ALA,2017,52,1337,Not Available
248,ALA,2017,53,1604,Not Available
248,ALA,2017,54,1602,Not Available
248,ALA,2017,55,1605,Not Available
248,ALA,2017,56,1606,Not Available
248,ALA,2017,57,1323,Not Available
248,ALA,2017,58,1222,Yes
248,ALA,2017,60,1202,No
248,ALA,2017,64,1326,Not Available
248,ALA,2017,70,1507,Not Available
248,ALA,2017,71,1509,Not Available
248,ALA,2017,72,1508,Not Available
248,ALA,2017,73,1511,Not Available
248,ALA,2017,74,1512,Not Available
248,ALA,2017,77,1114,http://www.asub.ax/
248,ALA,2017,90,1206,Yes
248,ALA,2017,91,1502,Not Available
248,ALA,2017,92,1327,Not Available
248,ALA,2017,97,1208,Yes
248,ALA,2017,99,1331,Not Available
248,ALA,2017,100,1207,Yes
248,ALA,2017,101,1514,Not Available
248,ALA,2017,102,1504,Not Available
248,ALA,2017,103,1505,Not Available
248,ALA,2017,104,1302,No
248,ALA,2017,109,1110,No
248,ALA,2017,114,1406,Not Available
248,ALA,2017,119,1305,Not Available
248,ALA,2017,125,1335,Not Available
248,ALA,2017,127,1401,Not Available
248,ALA,2017,129,1209,Yes
248,ALA,2017,130,1211,No
248,ALA,2017,133,1205,Yes
8,ALB,2017,1,1,1
8,ALB,2017,2,1217,21
8,ALB,2017,3,1210,Yes
8,ALB,2018,4,,1
8,ALB,2004,5,22,1
8,ALB,2005,5,22,1
8,ALB,2006,5,22,1
8,ALB,2007,5,22,1
8,ALB,2008,5,22,1
8,ALB,2009,5,22,1
8,ALB,2010,5,22,0
8,ALB,2011,5,22,0
8,ALB,2012,5,22,0
8,ALB,2013,5,22,0
8,ALB,2014,5,22,1
8,ALB,2015,5,22,1
8,ALB,2016,5,22,1
8,ALB,2017,5,22,1
8,ALB,2017,6,1216,36
8,ALB,2004,7,42,1
8,ALB,2005,7,42,1
8,ALB,2006,7,42,1
8,ALB,2007,7,42,1
8,ALB,2008,7,42,1
8,ALB,2009,7,42,1
8,ALB,2010,7,42,1
8,ALB,2011,7,42,1
8,ALB,2012,7,42,1
8,ALB,2013,7,42,1
8,ALB,2014,7,42,1
8,ALB,2015,7,42,1
8,ALB,2016,7,42,1
8,ALB,2017,7,42,1
8,ALB,2017,8,1304,Yes
8,ALB,2017,9,1311,1
8,ALB,2017,10,1312,0.66667
8,ALB,2017,11,1313,1
8,ALB,2017,12,1203,No
8,ALB,2017,13,1403,3
8,ALB,2017,14,1402,19643048.57
8,ALB,2004,15,12,1
8,ALB,2005,15,12,1
8,ALB,2006,15,12,1
8,ALB,2007,15,12,1
8,ALB,2008,15,12,1
8,ALB,2009,15,12,1
8,ALB,2010,15,12,1
8,ALB,2011,15,12,1
8,ALB,2012,15,12,1
8,ALB,2013,15,12,1
8,ALB,2014,15,12,0
8,ALB,2015,15,12,0
8,ALB,2016,15,12,0
8,ALB,2017,15,12,1
8,ALB,2017,16,1503,-0.44401437
8,ALB,2018,17,,0
8,ALB,2017,18,1306,2007
8,ALB,2018,19,,0
8,ALB,2018,20,,1
8,ALB,2018,21,,0
8,ALB,2018,22,,0
8,ALB,2017,23,1215,Yes
8,ALB,2017,24,1213,Yes
8,ALB,2017,25,1214,Yes
8,ALB,2018,26,,1
8,ALB,2018,27,,1
8,ALB,2018,28,,0
8,ALB,2017,29,1315,1
8,ALB,2018,30,,0
8,ALB,2017,31,1111,No
8,ALB,2017,32,1301,Yes
8,ALB,2018,33,,1
8,ALB,2017,34,1307,1996
8,ALB,2013,35,1106,4413.081697
8,ALB,2014,35,1106,4578.666728
8,ALB,2015,35,1106,3952.830781
8,ALB,2016,35,1106,4131.872341
8,ALB,2017,35,1106,4537.862492
8,ALB,2017,36,1316,1
8,ALB,2017,37,1501,0.027829643
8,ALB,2017,38,1317,1
8,ALB,2004,40,32,1
8,ALB,2005,40,32,1
8,ALB,2006,40,32,1
8,ALB,2007,40,32,1
8,ALB,2008,40,32,1
8,ALB,2009,40,32,1
8,ALB,2010,40,32,1
8,ALB,2011,40,32,1
8,ALB,2012,40,32,1
8,ALB,2013,40,32,1
8,ALB,2014,40,32,1
8,ALB,2015,40,32,1
8,ALB,2016,40,32,1
8,ALB,2017,40,32,1
8,ALB,2017,41,1319,0
8,ALB,2017,42,1108,No
8,ALB,2017,43,1303,5
8,ALB,2017,44,1320,0
8,ALB,2017,45,1109,Upper Middle Income
8,ALB,2017,46,1321,1
8,ALB,2017,47,1322,0
8,ALB,2018,48,35,0
8,ALB,2017,49,1112,No
8,ALB,2017,50,1212,Yes
8,ALB,2017,51,1603,2012
8,ALB,2017,52,1337,"Demographic and Health Survey, 2008/09"
8,ALB,2017,53,1604,2012
8,ALB,2017,54,1602,2011
8,ALB,2017,55,1605,2014
8,ALB,2017,56,1606,2006
8,ALB,2017,57,1323,1
8,ALB,2017,58,1222,Yes
8,ALB,2004,59,1,60
8,ALB,2005,59,1,60
8,ALB,2006,59,1,70
8,ALB,2007,59,1,70
8,ALB,2008,59,1,60
8,ALB,2009,59,1,60
8,ALB,2010,59,1,60
8,ALB,2011,59,1,60
8,ALB,2012,59,1,70
8,ALB,2013,59,1,60
8,ALB,2014,59,1,50
8,ALB,2015,59,1,50
8,ALB,2016,59,1,60
8,ALB,2017,59,1,70
8,ALB,2017,60,1202,Yes
8,ALB,2018,61,13,0
8,ALB,2004,62,28,0
8,ALB,2005,62,28,0
8,ALB,2006,62,28,1
8,ALB,2007,62,28,1
8,ALB,2008,62,28,1
8,ALB,2009,62,28,1
8,ALB,2010,62,28,1
8,ALB,2011,62,28,1
8,ALB,2012,62,28,1
8,ALB,2013,62,28,1
8,ALB,2014,62,28,1
8,ALB,2015,62,28,1
8,ALB,2016,62,28,1
8,ALB,2017,62,28,1
8,ALB,2018,63,47,1
8,ALB,2017,64,1326,1
8,ALB,2018,66,,1
8,ALB,2018,67,,1
8,ALB,2018,68,,1
8,ALB,2018,69,,1
8,ALB,2017,70,1507,Not Available
8,ALB,2017,71,1509,Not Available
8,ALB,2017,72,1508,Not Available
8,ALB,2017,73,1511,Not Available
8,ALB,2017,74,1512,Not Available
8,ALB,2018,75,,1
8,ALB,2018,76,,1
8,ALB,2017,77,1114,http://www.instat.gov.al/al/home.aspx
8,ALB,2015,78,6,45.4
8,ALB,2016,78,6,53.9
8,ALB,2017,78,6,50.5
8,ALB,2015,79,6,61.1
8,ALB,2016,79,6,72.2
8,ALB,2017,79,6,66.7
8,ALB,2015,80,6,32.9
8,ALB,2016,80,6,58.6
8,ALB,2017,80,6,60
8,ALB,2015,81,6,45.2
8,ALB,2016,81,6,64.5
8,ALB,2017,81,6,62.9
8,ALB,2015,82,6,40
8,ALB,2016,82,6,50
8,ALB,2017,82,6,52
8,ALB,2015,83,6,34
8,ALB,2016,83,6,52
8,ALB,2017,83,6,62
8,ALB,2015,84,6,37
8,ALB,2016,84,6,51
8,ALB,2017,84,6,57
8,ALB,2015,85,6,31.9
8,ALB,2016,85,6,54.4
8,ALB,2017,85,6,57.7
8,ALB,2015,86,6,38.4
8,ALB,2016,86,6,54.2
8,ALB,2017,86,6,54.3
8,ALB,2015,87,6,38.8
8,ALB,2016,87,6,43.8
8,ALB,2017,87,6,36.7
8,ALB,2015,88,6,28.8
8,ALB,2016,88,6,52.5
8,ALB,2017,88,6,51.1
8,ALB,2015,89,6,33.8
8,ALB,2016,89,6,48.1
8,ALB,2017,89,6,43.9
8,ALB,2017,90,1206,Yes
8,ALB,2017,91,1502,Yes
8,ALB,2018,91,,1
8,ALB,2017,92,1327,1
8,ALB,2004,93,2,70
8,ALB,2005,93,2,73.33333
8,ALB,2006,93,2,73.33333
8,ALB,2007,93,2,70
8,ALB,2008,93,2,70
8,ALB,2009,93,2,73.33333
8,ALB,2010,93,2,70
8,ALB,2011,93,2,70
8,ALB,2012,93,2,70
8,ALB,2013,93,2,66.66666667
8,ALB,2014,93,2,76.66666667
8,ALB,2015,93,2,66.6667
8,ALB,2016,93,2,86.6667
8,ALB,2017,93,2,96.6667
8,ALB,2013,94,1105,2918978
8,ALB,2014,94,1105,2920775
8,ALB,2015,94,1105,2923352
8,ALB,2016,94,1105,2926348
8,ALB,2017,94,1105,2930187
8,ALB,2004,95,27,1
8,ALB,2005,95,27,1
8,ALB,2006,95,27,1
8,ALB,2007,95,27,1
8,ALB,2008,95,27,1
8,ALB,2009,95,27,1
8,ALB,2010,95,27,1
8,ALB,2011,95,27,1
8,ALB,2012,95,27,1
8,ALB,2013,95,27,1
8,ALB,2014,95,27,1
8,ALB,2015,95,27,1
8,ALB,2016,95,27,1
8,ALB,2017,95,27,1
8,ALB,2004,96,32,1
8,ALB,2005,96,32,1
8,ALB,2006,96,32,1
8,ALB,2007,96,32,1
8,ALB,2008,96,32,1
8,ALB,2009,96,32,1
8,ALB,2010,96,32,1
8,ALB,2011,96,32,1
8,ALB,2012,96,32,1
8,ALB,2013,96,32,1
8,ALB,2014,96,32,1
8,ALB,2015,96,32,1
8,ALB,2016,96,32,1
8,ALB,2017,96,32,1
8,ALB,2017,97,1208,Yes
8,ALB,2018,98,,1
8,ALB,2017,99,1331,1
8,ALB,2017,100,1207,Yes
8,ALB,2017,101,1514,Not Available
8,ALB,2017,102,1504,0.198663026
8,ALB,2017,103,1505,-0.359367222
8,ALB,2017,104,1302,No
8,ALB,2017,109,1110,No
8,ALB,2018,110,,0
8,ALB,2004,111,3,100
8,ALB,2005,111,3,100
8,ALB,2006,111,3,100
8,ALB,2007,111,3,100
8,ALB,2008,111,3,100
8,ALB,2009,111,3,100
8,ALB,2010,111,3,80
8,ALB,2011,111,3,80
8,ALB,2012,111,3,80
8,ALB,2013,111,3,80
8,ALB,2014,111,3,100
8,ALB,2015,111,3,100
8,ALB,2016,111,3,100
8,ALB,2017,111,3,100
8,ALB,2004,112,7,0
8,ALB,2005,112,7,0
8,ALB,2006,112,7,0
8,ALB,2007,112,7,0
8,ALB,2008,112,7,0
8,ALB,2009,112,7,0
8,ALB,2010,112,7,0
8,ALB,2011,112,7,0
8,ALB,2012,112,7,0
8,ALB,2013,112,7,0
8,ALB,2014,112,7,0
8,ALB,2015,112,7,0
8,ALB,2016,112,7,0
8,ALB,2017,112,7,0
8,ALB,2004,113,4,76.66666667
8,ALB,2005,113,4,77.77777778
8,ALB,2006,113,4,81.11111111
8,ALB,2007,113,4,80
8,ALB,2008,113,4,76.66666667
8,ALB,2009,113,4,77.77777778
8,ALB,2010,113,4,70
8,ALB,2011,113,4,70
8,ALB,2012,113,4,73.33333333
8,ALB,2013,113,4,68.88888889
8,ALB,2014,113,4,75.55555556
8,ALB,2015,113,4,72.22223333
8,ALB,2016,113,4,82.22223333
8,ALB,2017,113,4,88.8889
8,ALB,2017,114,1406,Not Available
8,ALB,2018,118,,1
8,ALB,2017,119,1305,SNA 1993
8,ALB,2006,121,9,2956560.92
8,ALB,2007,121,9,1404179.89
8,ALB,2008,121,9,1822981.4
8,ALB,2009,121,9,181026.5
8,ALB,2010,121,9,12556567.73
8,ALB,2011,121,9,9164270.688
8,ALB,2012,121,9,2632934.266
8,ALB,2013,121,9,886.4
8,ALB,2014,121,9,3845285
8,ALB,2015,121,9,14502578
8,ALB,2016,121,9,1690039.758
8,ALB,2006-2008,123,9,6183722.21
8,ALB,2006-2015,122,9,49067270.8
8,ALB,2007-2009,123,9,3408187.79
8,ALB,2007-2016,122,9,47800749.63
8,ALB,2008-2010,123,9,14560575.63
8,ALB,2009-2011,123,9,21901864.92
8,ALB,2010-2012,123,9,24353772.69
8,ALB,2011-2013,123,9,11798091.35
8,ALB,2012-2014,123,9,6479105.666
8,ALB,2013-2015,123,9,18348749.4
8,ALB,2014-2016,123,9,20037902.76
8,ALB,2018,124,,0
8,ALB,2017,125,1335,1
8,ALB,2018,126,,1
8,ALB,2018,127,34,42
8,ALB,2017,127,1401,Not Available
8,ALB,2018,128,,1
8,ALB,2017,129,1209,Yes
8,ALB,2017,130,1211,Yes
8,ALB,2004,131,8,1
8,ALB,2005,131,8,1
8,ALB,2006,131,8,1
8,ALB,2007,131,8,1
8,ALB,2008,131,8,1
8,ALB,2009,131,8,1
8,ALB,2010,131,8,1
8,ALB,2011,131,8,1
8,ALB,2012,131,8,1
8,ALB,2013,131,8,1
8,ALB,2014,131,8,1
8,ALB,2015,131,8,1
8,ALB,2016,131,8,1
8,ALB,2017,131,8,1
8,ALB,2018,132,,1
8,ALB,2018,134,,1
8,ALB,2017,133,1205,Yes
20,AND,2017,1,#N/A,Not Available
20,AND,2017,2,1217,0
20,AND,2017,3,1210,Yes
20,AND,2017,6,1216,0
20,AND,2017,8,1304,No
20,AND,2017,9,1311,Not Available
20,AND,2017,10,1312,Not Available
20,AND,2017,11,1313,Not Available
20,AND,2017,12,1203,No
20,AND,2017,13,1403,0
20,AND,2017,14,1402,0
20,AND,2017,16,1503,Not Available
20,AND,2017,18,1306,Not Available
20,AND,2017,23,1215,No
20,AND,2017,24,1213,Yes
20,AND,2017,25,1214,Yes
20,AND,2017,29,1315,Not Available
20,AND,2017,31,1111,No
20,AND,2017,32,1301,No
20,AND,2017,34,1307,Not Available
20,AND,2013,35,1106,40619.7113
20,AND,2014,35,1106,42294.99473
20,AND,2015,35,1106,36038.2676
20,AND,2016,35,1106,37231.81567
20,AND,2017,35,1106,39146.54884
20,AND,2017,36,1316,Not Available
20,AND,2017,37,1501,Not Available
20,AND,2017,38,1317,Not Available
20,AND,2017,41,1319,Not Available
20,AND,2017,42,1108,No
20,AND,2017,43,1303,0
20,AND,2017,44,1320,Not Available
20,AND,2017,45,1109,High Income
20,AND,2017,46,1321,Not Available
20,AND,2017,47,1322,Not Available
20,AND,2018,48,35,0
20,AND,2017,49,1112,No
20,AND,2017,50,1212,Yes
20,AND,2017,51,1603,Not Available
20,AND,2017,52,1337,Not Available
20,AND,2017,53,1604,Not Available
20,AND,2017,54,1602,Not Available
20,AND,2017,55,1605,Not Available
20,AND,2017,56,1606,Not Available
20,AND,2017,57,1323,Not Available
20,AND,2017,58,1222,Yes
20,AND,2017,60,1202,No
20,AND,2017,64,1326,Not Available
20,AND,2017,70,1507,Not Available
20,AND,2017,71,1509,Not Available
20,AND,2017,72,1508,Not Available
20,AND,2017,73,1511,Not Available
20,AND,2017,74,1512,Not Available
20,AND,2017,77,1114,http://www.estadistica.ad/serveiestudis/web/index.asp
20,AND,2017,78,6,24.3
20,AND,2017,79,6,40
20,AND,2017,80,6,50
20,AND,2017,81,6,45.8
20,AND,2017,82,6,15
20,AND,2017,83,6,20
20,AND,2017,84,6,17.8
20,AND,2017,85,6,31.9
20,AND,2017,86,6,28.5
20,AND,2017,87,6,19.4
20,AND,2017,88,6,25.6
20,AND,2017,89,6,22.8
20,AND,2017,90,1206,Yes
20,AND,2017,91,1502,Not Available
20,AND,2017,92,1327,Not Available
20,AND,2013,94,1105,80788
20,AND,2014,94,1105,79223
20,AND,2015,94,1105,78014
20,AND,2016,94,1105,77281
20,AND,2017,94,1105,76965
20,AND,2017,97,1208,Yes
20,AND,2017,99,1331,Not Available
20,AND,2017,100,1207,Yes
20,AND,2017,101,1514,Not Available
20,AND,2017,102,1504,Not Available
20,AND,2017,103,1505,Not Available
20,AND,2017,104,1302,No
20,AND,2017,109,1110,No
20,AND,2017,114,1406,Not Available
20,AND,2017,119,1305,Not Available
20,AND,2017,125,1335,Not Available
20,AND,2017,127,1401,Not Available
20,AND,2017,129,1209,Yes
20,AND,2017,130,1211,Yes
20,AND,2017,133,1205,Yes
784,ARE,2017,1,1308,Not Available
784,ARE,2017,2,1217,5
784,ARE,2017,3,1210,Yes
784,ARE,2017,6,1216,7
784,ARE,2017,8,1304,Yes
784,ARE,2017,9,1311,Not Available
784,ARE,2017,10,1312,Not Available
784,ARE,2017,11,1313,Not Available
784,ARE,2017,12,1203,No
784,ARE,2017,13,1403,7
784,ARE,2017,14,1402,0
784,ARE,2017,16,1503,1.123857498
784,ARE,2017,18,1306,1990
784,ARE,2017,23,1215,No
784,ARE,2017,24,1213,Yes
784,ARE,2017,25,1214,Yes
784,ARE,2017,29,1315,Not Available
784,ARE,2017,31,1111,No
784,ARE,2017,32,1301,Yes
784,ARE,2017,34,1307,2007
784,ARE,2013,35,1106,43315.14149
784,ARE,2014,35,1106,44443.06151
784,ARE,2015,35,1106,39122.04971
784,ARE,2016,35,1106,38517.80039
784,ARE,2017,35,1106,40698.84934
784,ARE,2017,36,1316,Not Available
784,ARE,2017,37,1501,1.536900878
784,ARE,2017,38,1317,Not Available
784,ARE,2017,41,1319,Not Available
784,ARE,2017,42,1108,No
784,ARE,2017,43,1303,1
784,ARE,2017,44,1320,Not Available
784,ARE,2017,45,1109,High Income
784,ARE,2017,46,1321,Not Available
784,ARE,2017,47,1322,Not Available
784,ARE,2018,48,35,1
784,ARE,2017,49,1112,No
784,ARE,2017,50,1212,Yes
784,ARE,2017,51,1603,Not Available
784,ARE,2017,52,1337,Not Available
784,ARE,2017,53,1604,Not Available
784,ARE,2017,54,1602,Not Available
784,ARE,2017,55,1605,Not Available
784,ARE,2017,56,1606,Not Available
784,ARE,2017,57,1323,Not Available
784,ARE,2017,58,1222,Yes
784,ARE,2017,60,1202,No
784,ARE,2018,61,13,0
784,ARE,2018,63,47,1
784,ARE,2017,64,1326,Not Available
784,ARE,2018,66,,1
784,ARE,2017,70,1507,Not Available
784,ARE,2017,71,1509,Not Available
784,ARE,2017,72,1508,Not Available
784,ARE,2017,73,1511,Not Available
784,ARE,2017,74,1512,Not Available
784,ARE,2017,77,1114,http://www.uaestatistics.gov.ae/EnglishHome/tabid/96/Default.aspx
784,ARE,2016,78,6,37.7
784,ARE,2017,78,6,36.2
784,ARE,2016,79,6,53.7
784,ARE,2017,79,6,51.9
784,ARE,2016,80,6,34.3
784,ARE,2017,80,6,84.3
784,ARE,2016,81,6,42.7
784,ARE,2017,81,6,70.2
784,ARE,2016,82,6,38
784,ARE,2017,82,6,28
784,ARE,2016,83,6,34
784,ARE,2017,83,6,50
784,ARE,2016,84,6,36
784,ARE,2017,84,6,39
784,ARE,2016,85,6,31.9
784,ARE,2017,85,6,64.8
784,ARE,2016,86,6,34.7
784,ARE,2017,86,6,51
784,ARE,2016,87,6,25
784,ARE,2017,87,6,32.2
784,ARE,2016,88,6,27.5
784,ARE,2017,88,6,60
784,ARE,2016,89,6,26.3
784,ARE,2017,89,6,46.1
784,ARE,2017,90,1206,Yes
784,ARE,2017,91,1502,Not Available
784,ARE,2017,92,1327,Not Available
784,ARE,2013,94,1105,9006263
784,ARE,2014,94,1105,9070867
784,ARE,2015,94,1105,9154302
784,ARE,2016,94,1105,9269612
784,ARE,2017,94,1105,9400145
784,ARE,2017,97,1208,Yes
784,ARE,2017,99,1331,Not Available
784,ARE,2017,100,1207,Yes
784,ARE,2017,101,1514,Not Available
784,ARE,2017,102,1504,1.133450985
784,ARE,2017,103,1505,0.707785428
784,ARE,2017,104,1302,No
784,ARE,2017,109,1110,No
784,ARE,2018,110,,1
784,ARE,2017,114,1406,Not Available
784,ARE,2017,119,1305,Not Available
784,ARE,2006,121,9,
784,ARE,2007,121,9,
784,ARE,2008,121,9,
784,ARE,2009,121,9,5000
784,ARE,2010,121,9,
784,ARE,2011,121,9,
784,ARE,2012,121,9,12400
784,ARE,2013,121,9,88526
784,ARE,2014,121,9,36024
784,ARE,2015,121,9,88420
784,ARE,2016,121,9,103102.07
784,ARE,2006-2008,123,9,NA
784,ARE,2006-2015,122,9,230370
784,ARE,2007-2009,123,9,5000
784,ARE,2007-2016,122,9,333472.07
784,ARE,2008-2010,123,9,5000
784,ARE,2009-2011,123,9,5000
784,ARE,2010-2012,123,9,12400
784,ARE,2011-2013,123,9,100926
784,ARE,2012-2014,123,9,136950
784,ARE,2013-2015,123,9,212970
784,ARE,2014-2016,123,9,227546.07
784,ARE,2017,125,1335,Not Available
784,ARE,2018,127,34,32
784,ARE,2017,127,1401,Not Available
784,ARE,2017,129,1209,Yes
784,ARE,2017,130,1211,Yes
784,ARE,2017,133,1205,Yes
32,ARG,2017,1,1,1
32,ARG,2017,2,1217,13
32,ARG,2017,3,1210,Yes
32,ARG,2018,4,,1
32,ARG,2004,5,22,1
32,ARG,2005,5,22,1
32,ARG,2006,5,22,1
32,ARG,2007,5,22,1
32,ARG,2008,5,22,1
32,ARG,2009,5,22,1
32,ARG,2010,5,22,1
32,ARG,2011,5,22,1
32,ARG,2012,5,22,1
32,ARG,2013,5,22,1
32,ARG,2014,5,22,1
32,ARG,2015,5,22,1
32,ARG,2016,5,22,1
32,ARG,2017,5,22,1
32,ARG,2017,6,1216,17
32,ARG,2004,7,42,1
32,ARG,2005,7,42,1
32,ARG,2006,7,42,1
32,ARG,2007,7,42,1
32,ARG,2008,7,42,1
32,ARG,2009,7,42,1
32,ARG,2010,7,42,1
32,ARG,2011,7,42,1
32,ARG,2012,7,42,1
32,ARG,2013,7,42,1
32,ARG,2014,7,42,1
32,ARG,2015,7,42,1
32,ARG,2016,7,42,1
32,ARG,2017,7,42,1
32,ARG,2017,8,1304,Yes
32,ARG,2017,9,1311,1
32,ARG,2017,10,1312,0.33333
32,ARG,2017,11,1313,1
32,ARG,2017,12,1203,Yes
32,ARG,2017,13,1403,18
32,ARG,2017,14,1402,0
32,ARG,2004,15,12,1
32,ARG,2005,15,12,1
32,ARG,2006,15,12,1
32,ARG,2007,15,12,1
32,ARG,2008,15,12,1
32,ARG,2009,15,12,1
32,ARG,2010,15,12,1
32,ARG,2011,15,12,1
32,ARG,2012,15,12,1
32,ARG,2013,15,12,1
32,ARG,2014,15,12,1
32,ARG,2015,15,12,1
32,ARG,2016,15,12,1
32,ARG,2017,15,12,0
32,ARG,2017,16,1503,-0.586866021
32,ARG,2018,17,,0
32,ARG,2017,18,1306,2013/14
32,ARG,2018,19,,0
32,ARG,2018,20,,1
32,ARG,2018,21,,1
32,ARG,2018,22,,1
32,ARG,2017,23,1215,No
32,ARG,2017,24,1213,Yes
32,ARG,2017,25,1214,Yes
32,ARG,2018,26,,
32,ARG,2018,27,,1
32,ARG,2018,28,,1
32,ARG,2017,29,1315,1
32,ARG,2018,30,,1
32,ARG,2017,31,1111,No
32,ARG,2017,32,1301,No
32,ARG,2018,33,,1
32,ARG,2017,34,1307,2004
32,ARG,2013,35,1106,12976.63642
32,ARG,2014,35,1106,12245.25645
32,ARG,2015,35,1106,13698.29344
32,ARG,2016,35,1106,12654.355
32,ARG,2017,35,1106,14401.97485
32,ARG,2017,36,1316,0.66667
32,ARG,2017,37,1501,-0.087074146
32,ARG,2017,38,1317,1
32,ARG,2004,40,32,0
32,ARG,2005,40,32,0
32,ARG,2006,40,32,0
32,ARG,2007,40,32,0
32,ARG,2008,40,32,0
32,ARG,2009,40,32,0
32,ARG,2010,40,32,0
32,ARG,2011,40,32,0
32,ARG,2012,40,32,0
32,ARG,2013,40,32,0
32,ARG,2014,40,32,0
32,ARG,2015,40,32,1
32,ARG,2016,40,32,0.5
32,ARG,2017,40,32,0.5
32,ARG,2017,41,1319,1
32,ARG,2017,42,1108,No
32,ARG,2017,43,1303,4
32,ARG,2017,44,1320,1
32,ARG,2017,45,1109,Upper Middle Income
32,ARG,2017,46,1321,1
32,ARG,2017,47,1322,1
32,ARG,2018,48,35,1
32,ARG,2017,49,1112,No
32,ARG,2017,50,1212,Yes
32,ARG,2017,51,1603,2008
32,ARG,2017,52,1337,"Multiple Indicator Cluster Survey, 2011/12"
32,ARG,2017,53,1604,2002
32,ARG,2017,54,1602,2010
